key,job_url,title,salary,location,experience,education,recruit_count,update_time,company_name,company_link,job_description,language_requirement,industry_requirement,work_time,company_tags,crawl_time,company_industry,company_scale,month_salary_min,month_salary_max,month_salary_avg,location_city,location_province,location_partition,company_scale_min,company_scale_max,recruit_count_parsed,experience_level,has_language_requirement,has_weekend_off,update_time_parsed,category
嵌入式开发,https://www.liepin.com/a/75455319.shtml,高级嵌入式开发工程师,15-25k,南京,经验不限,本科,招1人,5月9日更新,上海高凡企业发展集团有限公司,,"聚焦飞控、电调、电源与电机控制的软硬件开发与集成，精通嵌入式开发、电路设计、电机控制算法；同时具备无人机系统调试与项目经验，熟悉行业主流开源平台与标准。

1.本科及以上学历，计算机、电子、通信相关专业。
2.熟悉C/C++编程语言，数以GIT/SVNS代码版本管理，拥有丰富的实战经验。
3.3年以上STM32、NXP、Freescale等处理器设备驱动及应用开发经验。
4.熟悉各种外设，理解I2C、SPI、UAT、USB、CAN等各种通信原理，并由相关编程经验。
5.熟悉嵌入式操作系统，如ucos、VxWorks、linux、sylixos等，有相应的开发、移植、裁剪经验。
6.熟悉CANopen协办议和 CiA DS301、DS401、DS402等运动控制行业规范;
7.具备良好的代码编写及管理习惯，能熟练使用常用的软件版本控制工具 (svn/git)，具备良好的需求文档、设计文档编写能力；
8.熟悉Linux/RTOS内核调试工具、内存管理、中断管理和任务调度，具有实战经验；",不限,低空经济,,[],2026-05-16 15:18:08.258347,低空经济,,15000.0,25000.0,20000.0,南京,江苏省,华东地区,,,1.0,经验不限,False,False,2026-05-09,嵌入式开发
嵌入式开发,https://www.liepin.com/a/75436509.shtml,嵌入式软件开发,25-50k·16薪,北京,经验不限,统招本科,招1人,5月8日更新,览擘（上海）企业管理咨询有限公司,,"职位描述：
从事机器人产品的嵌入式(MCU)软件开发及相关工作，参与系统方案设计、评审；
独立负责嵌入式软件系统框架及核心模块的软件设计；
负责嵌入式软件在整机运行时的故障排查，协同生产侧解决机器人整机上的嵌入式软件相关问题。

职位要求：
全日制本科及以上本科学历，计算机、通信、电子、自动化等相关专业；
有从事机器人嵌入式软件开发项目的实际工作经历优先；
熟悉STM32单片机开发，熟悉I2C、SPI、UART、RS485、CAN等总线程序的开发；
熟悉常用的实时操作系统RT-Thread或freeRTOS，参与过完整的项目开发过程；
有学校电子设计比赛获奖经历的优先；
具备较强的责任感、团队合作精神、系统性思维和沟通表达能力。
加分：机器人行业经验，机电控制经验",不限,互联网,,[],2026-05-16 15:18:36.314855,互联网,,33333.0,66667.0,50000.0,北京,北京市,华北地区,,,1.0,经验不限,False,False,2026-05-08,嵌入式开发
嵌入式开发,https://www.liepin.com/job/1982239897.shtml,车载 Autosar软件工程师/嵌入式软件开发/汽车电子方向（杭州/线上面试）,10-18k·13薪,杭州-滨江区,1年以上,统招本科,招3人,5月11日更新,软通动力,https://www.liepin.com/company/7865459/,"嵌入式车载底层驱动工程师

岗位职责
1、负责车载 MCU 底层外设驱动开发、移植、调试与维护；
2、负责 CAN/CAN FD、车载以太网 ETH 等车载通信驱动及协议适配开发；
3、基于 CMake 进行嵌入式工程搭建、模块化编译、版本维护与工程优化；
4、使用仿真器进行在线调试、问题定位、死机 / 时序 / 通信异常等疑难问题排查；
5、参与基于 AUTOSAR 架构的 MCAL 配置、基础软件层开发与项目适配；
6、配合硬件、应用层完成软硬件联调、实车调试及相关技术文档输出。
任职要求

岗位要求：
1、精通 C/C++ 语言，扎实的嵌入式底层编程功底，熟练指针、位操作、中断、寄存器编程；
2、2 年及以上嵌入式 MCU 驱动开发实际经验，熟悉主流车载 MCU 平台；
3、熟悉 CMake 工程构建，能独立搭建、裁剪、配置嵌入式编译工程；
4、熟悉 CAN、CAN FD、车载以太网 ETH 等车载通讯协议及底层驱动开发；
5、熟练使用 J-Link 等仿真器，具备独立代码调试、bug 定位能力；
6、有 AUTOSAR CP/AP 开发、MCAL 配置、车载基础软件经验者优先；
工作踏实，逻辑清晰，具备良好沟通能力和团队协作意识。",,全部行业,,"['高新技术企业', '独角兽', '财富中国500强', '五险一金', '岗位晋升', '技能培训', '管理规范']",2026-05-16 15:18:53.431344,互联网,10000人以上,10833.0,19500.0,15166.0,杭州,浙江省,华东地区,10000.0,99999.0,3.0,1-3年,False,False,2026-05-11,嵌入式开发
嵌入式开发,https://www.liepin.com/job/1971610687.shtml,高级嵌入式开发工程师（mcu）,15-25k·13薪,成都-高新区,4年以上,本科,招1人,4月30日更新,鹿客科技(北京)股份有限公司,https://www.liepin.com/company/8824779/,"工作内容：
1.负责智能锁、智能监控等家居安防类产品的嵌入式开发；
2.能独立承担项目开发工作，完成软件设计、开发和调试；
3.解决在产品使用中遇到的各种问题，并进行总结与改进；
4.分析并解决市场返库的产品问题;
5.相关文档的撰写和整理。

任职资格：
1.通信、电子、计算机等相关专业，本科及以上学历;
2.四年以上工作经验，精通C/C++，对linux, rtos等系统有过丰富的实际调试经验;
3.精通至少一种嵌入式MCU (Stm32)，熟悉模拟、数字电路知识，熟悉低功耗产品的开发经验;
4.有BLE相关产品开发经验，熟悉熟悉蓝牙、低功耗WiFi，有wifi soc的深度开发经验；
5.有IPD开发流程经验者优先；
6.为人踏实，责任心强，有钻研精神和团队合作精神；
7.能够流畅的阅读和理解英文资料。",,全部行业,弹性工作,"['专精特新企业', '五险一金', '股票期权', '带薪年假', '弹性工作', '岗位晋升', '绩效奖金', '技能培训', '团队聚餐']",2026-05-16 15:19:45.968218,人工智能,500-999人,16250.0,27083.0,21666.0,成都,四川省,西南地区,500.0,999.0,1.0,3-5年,False,False,2026-04-30,嵌入式开发
嵌入式开发,https://www.liepin.com/job/1982373761.shtml,嵌入式软件开发,12-20k,南宁,3年以上,本科,招1人,5月9日更新,星网智云,https://www.liepin.com/company/21228391/,"一、岗位职责：  
1.聚焦农机智能化与汽车电子领域，负责嵌入式系统核心模块开发，参与农机导航/精准作业/ISOBUS/SteerReady/液压控制等方向的ECU硬件设计与底层软件开发
2.负责CAN通信协议栈开发、总线调试及多设备互联互通实现
3.主导/参与农机控制系统（如导航控制器、液压执行机构）的嵌入式代码编写、单元测试与系统集成
4.对接ISOBUS、SteerReady等行业标准，完成协议解析与功能适配
5.协同跨团队（算法、测试、产品）解决开发中的技术问题，支撑农机/汽车电子项目的量产落地

二、任职要求：  
1.本科及以上学历，嵌入式开发/自动化/电子信息/计算机等相关专业，3年以上嵌入式开发经验
2.精通C/C++，熟悉ARM Cortex-M/R系列MCU架构，掌握RTOS（如FreeRTOS、uC/OS）开发
3.深入理解CAN2.0B/CAN FD协议，具备CANoe/CANalyzer等工具调试经验
4.熟悉ECU开发流程（需求分析→设计→编码→测试→标定），有汽车电子/农机控制项目经验者优先
5.熟悉ISOBUS（ISO 11783）、SteerReady标准，有过协议适配或功能开发经验；或参与过农机导航（如自动驾驶）、精准作业（如变量播种/施肥）、液压闭环控制等项目；或有博世、经纬恒润、德赛西威（汽车电子）或潍柴雷沃、华测、丰疆（农机）等企业相关岗位经验。",,"机械/设备,计算机软件,计算机硬件",,"['五险一金', '定期体检', '带薪年假', '外派津贴', '午餐补助', '岗位晋升']",2026-05-16 15:20:04.831018,计算机软件,100-499人,12000.0,20000.0,16000.0,南宁,广西壮族自治区,华南地区,100.0,499.0,1.0,3-5年,False,False,2026-05-09,嵌入式开发
嵌入式开发,https://www.liepin.com/a/75444859.shtml,嵌入式软件开发（系统）,30-35k,上海-闵行区,经验不限,学历不限,招1人,5月9日更新,深圳璞士达企业咨询有限公司,,"本要求
• 计算机、电子、通信、自动化、软件工程等相关专业本科及以上学历。
• 具备扎实的嵌入式软件开发基础，熟悉 Linux 或 RTOS 软件开发流程。
• 具备良好的系统理解能力、问题定位能力与跨团队协作能力，能够理解复杂 SoC 平台中启动链、控制平面、安全链、平台管理软件与 SDK/API 交付体系之间的关系。
2、优先考虑条件
• 有网络控制类芯片、基础设施控制芯片、平台管理系统相关经验。
• 有平台管理软件量产落地经验。
• 有 Linux BSP + RTOS 双栈开发经验。
• 有 TF-A / TF-M / TEE / secure runtime 相关工程经验。
• 有分层控制系统或多控制器协同系统开发经验。
• 有 secure boot / recovery / provisioning / firmware lifecycle 工具链经验。
• 有 QEMU / 虚拟平台 / 模拟器开发经验。
• 有 C/C++ API、Rust API、CLI tool、Python 开发包的设计、实现与交付经验。
3、目标候选人范围
• 做过服务器/板级平台的 Linux BSP + 平台管理软件工程师。
• 做过嵌入式 SoC 平台软件、同时懂 RTOS 辅控链的工程师。
• 做过复杂控制类 SoC 平台软件交付的系统软件工程师。
• 做过 secure boot / recovery / provisioning / firmware lifecycle 的平台固件工程师。
• 做过 TF-A / TF-M / TEE / 安全启动链集成的软件平台工程师。",不限,电子/半导体/集成电路,,[],2026-05-16 15:20:34.777767,电子/半导体/集成电路,,30000.0,35000.0,32500.0,上海,上海市,华东地区,,,1.0,经验不限,False,False,2026-05-09,嵌入式开发
嵌入式开发,https://www.liepin.com/job/1981894327.shtml,嵌入式软件开发（充电桩）,35-60k·13薪,南京-江宁区,5年以上,本科,招1人,4月20日更新,鲸充新能源,https://www.liepin.com/company/12613011/,"岗位职责
1、参与项目软件方案的制定与规划；
2、负责充电桩软件开发和维护工作；
3、负责海外充电桩与车辆软件对接的业务逻辑实现；
4、负责充电桩项目的技术对接和调试工作；
5、协助项目的样品调试，测试和产品化；
6、协助项目产品技术资料的编写；
7、协助指导项目产品在市场应用过程中的技术支持。

任职要求
1.本科及以上学历，电子、计算机、通信、自动化相关专业，5年以上嵌入式开发工作，有充电桩开发经验者优先；
2.熟悉C/C++语言代码编写的嵌入式开发；
3.熟悉常用外设接口协议，了解单片机、ARM嵌入式单片机及芯片通信接口等；
4.熟悉软件开发方法，具备软件工程知识，能使用常用开发工具；
5.学习能力强，逻辑清晰，能较快理解和分析现有的设计，并提出自己的看法；
6.良好的沟通能力、团队合作、吃苦耐劳精神及认真负责的工作态度。
7.需有海外充电桩SECC、车辆EVCC应用开发经验。",,全部行业,,"['高新技术企业', '领导好', '岗位晋升', '扁平管理', '技能培训', '五险一金', '节日礼物', '年底双薪', '带薪年假', '交通补助', '午餐补助', '外派津贴', '绩效奖金', '管理规范', '团队聚餐', '生日福利', '健身房']",2026-05-16 15:21:04.624803,新能源,100-499人,37917.0,65000.0,51458.0,南京,江苏省,华东地区,100.0,499.0,1.0,5-10年,False,False,2026-04-20,嵌入式开发
嵌入式开发,https://www.liepin.com/a/75306339.shtml,嵌入式软件开发经理,40-70k·16薪,深圳-南山区,10年以上,本科,招1人,5月6日更新,上海顺千企业管理咨询有限公司,,"职位描述：

1、负责移动、车载储能系统的EMS软件方案制定；

2、根据EMS软件方案，编写软件框架并应用于产品中；

3、对项目中出现的重难点问题，组织团队分析、定位并解决；

4、规划项目软件功能及版本迭代，识别项目上的共性问题，形成解决方案沉淀到部门。





职位要求：

1、至少5年的嵌入式监控软件开发经验，其中在储能、电力电子相关行业有2年以上监控软件开发经验；

2、本科及以上学历，电力电子、电气工程、自动化等专业优先；

3、精通C语言,熟悉STM32等Cortex-M系列芯片开发，熟悉嵌入式操作系统的实现原理;

4、熟悉ADC/SPI等常见外设，熟悉RS485/CAN等通信总线的原理及应用开发;

5、熟悉嵌入式监控外围硬件电路，能看得懂原理图；

6、逻辑清晰，思维活跃，有良好的沟通、表达和团队协作能力，能承担跨部门沟通和协作的工作。",不限,"新能源,互联网",,[],2026-05-16 15:21:29.914946,新能源,,53333.0,93333.0,73333.0,深圳,广东省,华南地区,,,1.0,5-10年,False,False,2026-05-06,嵌入式开发
嵌入式开发,https://www.liepin.com/a/74890673.shtml,嵌入式软件开发,50-80k·16薪,上海,5-10年,统招本科,招10人,4月21日更新,广州赛睿人力资源有限公司,,"工作职责
1. 深入理解产品需求，完成产品的软件框架设计和集成；

2. 设计并开发嵌入式产品的SDK和解决方案；

3. 开发驱动程序，包括存储、低速接口（UART、SPI等）、高速接口（USB、PCIE、Ethernet等）以及相应的外设；

4. 解决系统中的疑难问题，包括但不限于：稳定性、性能、功耗等；

5. 深入理解产品，参与产品的整个生命周期的开发过程，包括需求定义、设计、实现、测试、生产、维修等。

任职要求
1. EE，CE，CS或同等专业本科及以上学历，3年以上嵌入式软件开发经验；

2. 丰富的嵌入式软件开发和集成经验，有独立设计开发能力，善于解决疑难问题；

3. 深入理解多核编程和SMP相关的知识、系统启动流程，能合理选用各种操作系统（RTOS、Linux等）；

4. 参加过复杂系统的分析和设计，具有基本的架构设计能力；

5. 良好的学习能力、驱动力及团队领导力，喜欢挑战；

6. 熟悉一种及以上常用外设接口，如USB/UART/I2C/SPI/CAN/SD/BLE/MIPI/以太网/I2S/PDM等；

7. 熟悉Linux/RTOS内核调试工具，熟悉内存管理、线程、任务调度、中断管理和存储等模块，具有实战经验。",不限,智能硬件/消费电子,,[],2026-05-16 15:21:42.450037,智能硬件/消费电子,,66667.0,106667.0,86667.0,上海,上海市,华东地区,,,10.0,5-10年,False,False,2026-04-21,嵌入式开发
嵌入式开发,https://www.liepin.com/a/75455391.shtml,高级嵌入式开发工程师,15-25k,南京,经验不限,本科,招1人,5月9日更新,上海高凡企业发展集团有限公司,,"聚焦飞控、电调、电源与电机控制的软硬件开发与集成，精通嵌入式开发、电路设计、电机控制算法；同时具备无人机系统调试与项目经验，熟悉行业主流开源平台与标准。

1.本科及以上学历，计算机、电子、通信相关专业。
2.熟悉C/C++编程语言，数以GIT/SVNS代码版本管理，拥有丰富的实战经验。
3.3年以上STM32、NXP、Freescale等处理器设备驱动及应用开发经验。
4.熟悉各种外设，理解I2C、SPI、UAT、USB、CAN等各种通信原理，并由相关编程经验。
5.熟悉嵌入式操作系统，如ucos、VxWorks、linux、sylixos等，有相应的开发、移植、裁剪经验。
6.熟悉CANopen协办议和 CiA DS301、DS401、DS402等运动控制行业规范;
7.具备良好的代码编写及管理习惯，能熟练使用常用的软件版本控制工具 (svn/git)，具备良好的需求文档、设计文档编写能力；
8.熟悉Linux/RTOS内核调试工具、内存管理、中断管理和任务调度，具有实战经验；",不限,低空经济,,[],2026-05-16 15:23:29.522671,低空经济,,15000.0,25000.0,20000.0,南京,江苏省,华东地区,,,1.0,经验不限,False,False,2026-05-09,嵌入式开发
嵌入式开发,https://www.liepin.com/job/1981700853.shtml,嵌入式开发工程师（离网能源方向）,20-35k·14薪,苏州-姑苏区,5年以上,统招本科,招1人,5月11日更新,如果新能源,https://www.liepin.com/company/13155165/,"工作职责
1.基于Modbus、RV-C、RTM等工业协议栈开发离网能源设备固件，实现设备与网关的实时数据交互，并通过HTTP/HTTPS及WiFi近场能力构建完整的EIoT生态。
2.设计并优化蓝牙通信模块（BLE GATT/ATT），对接Victron等第三方能源设备的私有协议，实现设备层集成接入与数据互通。
3.开发多设备协同控制算法，与Vision、App等用户触点实现信息共享及配置同步，提升整体系统智能化水平。
4.在Renogy One Core平台上构建实时任务调度系统（任务响应时间＜10ms），设计低功耗模式以延长EIoT系统的离网续航能力。
5.实现硬件抽象层（HAL）以兼容多平台驱动，开发通信容错机制（CRC重试/信号滤波）与固件安全框架，配合完成能源设备相关安全认证测试。
6.支持设备OTA升级并设计差分更新算法，分析设备运行日志定位偶发性故障，参与现场调试排障，保障全生命周期可靠性。

任职资格
1. 本科及以上学历，4年以上嵌入式开发经验，精通C/C++，熟悉嵌入式代码优化技巧，具备扎实的底层调试能力。
2.精通Modbus、RV-C、RS485等工业协议栈开发，有实际部署案例，能独立完成协议适配与问题排查。
3.掌握蓝牙BLE协议（GATT/ATT），具有蓝牙设备通讯集成开发经验，能对接不同厂商外围设备。
4.具备Linux驱动开发经验，熟悉TI、全志/海思等硬件平台及UART、I2C、SPI等外设驱动开发。
5.有光伏逆变器或BMS开发背景者优先，熟悉MPPT算法、SOC估算模型，了解能源行业标准（IEC 61850-7-420、IEEE 1547）。
6.备项目管理经验及团队管理能力者优先，对新能源技术有强烈热情，能适应阶段性现场调试与出差，具备英语技术文档阅读能力。",普通话,全部行业,周末双休·弹性工作,"['高新技术企业', '专精特新企业', '独角兽', '弹性工作', '节日礼物', '团队聚餐', '五险一金', '领导好', '岗位晋升', '技能培训', '带薪年假', '生育补贴', '绩效奖金', '行业内专业培训', '双晋升通道', '全球化协同', '平等开放', '员工社团']",2026-05-16 15:23:53.599908,新能源,500-999人,23333.0,40833.0,32083.0,苏州,江苏省,华东地区,500.0,999.0,1.0,5-10年,False,True,2026-05-11,嵌入式开发
嵌入式开发,https://www.liepin.com/a/74818687.shtml,嵌入式软件开发,25-50k,上海-浦东新区,3-5年,本科,招1人,4月20日更新,四川盛锦泓人力资源管理咨询有限公司,,"工作职责
﻿工作职责 1. 基于AUTOSAR架构的车身网联相关控制器产品的嵌入式软件开发； 2. 基于嵌入式软件开发流程，进行软件需求分析、架构设计、代码编写、技术评审、文档编写及测试验证； 3. 项目工程软件开发管理，确保软件产品按时交付客户，并满足客户需求； 4. 配合项目团队进行客户项目获取、报价、审核、生产验证、批产受控及问题排查。

任职要求
﻿工作要求 1. 计算机科学、软件工程、自动化、车辆工程、机械电子等相关专业本科及以上学历； 2. 熟练掌握嵌入式C语言编程技能，具备手工代码开发经验，具备汽车控制器嵌入式MCU芯片开发经验； 3. 熟练掌握AUTOSAR CP协议栈。 4. 具备AUTOSAR软件通信、诊断、网络管理配置开发经验； 5. 具备FOTA、大数据、信息安全等网关相关功能开发经验； 6. 具备Python等脚本语言编程基础； 7. 了解ASPICE流程； 8. 良好的沟通，团队合作及英文水平。",不限,整车制造,,[],2026-05-16 15:26:16.686722,整车制造,,25000.0,50000.0,37500.0,上海,上海市,华东地区,,,1.0,3-5年,False,False,2026-04-20,嵌入式开发
嵌入式开发,https://www.liepin.com/a/75524627.shtml,资深嵌入式开发（通用）,40-70k·15薪,上海-浦东新区,5-10年,本科,招1人,5月11日更新,成都蓝鲸聚力企业管理咨询有限公司,,"工作职责

1. 深入理解产品需求，完成产品的软件框架设计和集成；

2. 设计并开发嵌入式产品的SDK和解决方案；

3. 开发驱动程序或系统应用程序，满足产品的功能、性能、功耗需求；

4. 解决系统中的疑难问题，包括但不限于：稳定性、性能、功耗等；

5. 深入理解产品，参与产品的整个生命周期的开发过程，包括需求定义、设计、实现、测试、生产、维修等。

任职要求

1. EE，CE，CS或同等专业本科及以上学历，3年以上嵌入式软件开发经验；

2. 丰富的嵌入式软件开发和集成经验，有独立设计开发能力，善于解决疑难问题；

3. 深入理解多核编程和SMP相关的知识、系统启动流程，能合理选用各种操作系统（RTOS、Linux等）；

4. 参加过复杂系统的分析和设计，具有基本的架构设计能力；

5. 良好的学习能力、驱动力及团队领导力，喜欢挑战；

6. 熟悉一种及以上常用外设接口，如USB/UART/I2C/SPI/CAN/SD/BLE/MIPI/以太网/I2S/PDM等；

7. 至少具有以下条件之一：

a）熟悉Linux或者某一款RTOS，了解其操作系统原理，具有驱动开发或者应用开发经验；

b）熟悉Linux/RTOS内核调试工具，熟悉内存管理、线程、任务调度、中断管理和存储等模块，具有实战经验；

c）熟悉音视频编解码，具有流媒体相关开发经验，了解V4L2、ALSA、DRM、GUI、屏幕驱动等驱动框架；

d）熟悉无刷直流电机、永磁同步电机基础控制原理，有相关驱动器开发经验，熟悉dSPACE/MBD等开发方式；

e）熟悉Camera嵌入式软件或嵌入式图形界面开发。",不限,智能硬件/消费电子,,[],2026-05-16 15:26:27.229215,智能硬件/消费电子,,50000.0,87500.0,68750.0,上海,上海市,华东地区,,,1.0,5-10年,False,False,2026-05-11,嵌入式开发
嵌入式开发,https://www.liepin.com/a/73590031.shtml,研究所-嵌入式软件开发&测试工程师（国企）,20-40k·15薪,西安,2-8年,硕士,招5人,5月11日更新,陕西埃普沃企业管理咨询有限公司,,"要求：211硕士学历及以上  

工具开发

1.计算机、控制及软件相关专业、熟练掌握MATLAB、SCADE、Modelica等建模工具、具有2年以上Eclipse、Web框架开发经验、熟悉python、C、C++等多种编程语言、熟悉数字孪生及多学科仿真与虚拟验证（如FMI，FMU技术）

2.硕士及以上、年龄35岁以下、工作态度积极、责任心强。



工具及项目验证

1.计算机及软件相关专业、熟练掌握MATLAB、SCADE、Modelica建模工具、具有桌面工具及手工代码验证经验、熟悉python、C、C++等多种编程语言、熟悉数字孪生级多学科仿真与虚拟验证（如FMI，FMU技术）

2.硕士及以上、年龄35岁以下、工作态度积极、责任心强。



民机软件测试

1、熟悉C/C++语言；

2、熟悉嵌入式系统的基本架构原理；

3、对安全编码规范（MISRA C）有较强的理解；

4、掌握Testbed工具，具有使用批处理命令，Python脚本开发测试工具的能力；

5、掌握测试分析和用例设计的基础测试技术知识；

6、具有良好的问题分析与解决能力，以及团队合作意识；

7、计算机、信息安全，通信、自动化等相关专业硕士及以上；

8、熟悉民机适航流程以及相关工具者优先；

9、外语CET4级以上，具备流畅的听说读写能力；

10、在相关软件测评单位或相关民用航空领域（飞控、导航、飞管）企业技术岗位任职3年以上优先。

民机操作系统研发	负责开展操作系统及处理器架构的开发工作；负责民机适航工作。	""
1、 3年以上嵌入式软件开发经验；
2、 熟悉嵌入式操作系统开发部署流程；
3、 熟练掌握C语言；
4、 熟练掌握ARINC653规范及API接口使用；
5、 熟悉机载系统健康监控或安全性测试方法。""



软件工程师

1、3年以上嵌入式软件开发经验；

2、熟悉嵌入式操作系统开发部署流程；

3、熟练掌握posix进程间通信原理；

4、熟悉NAND FLASH或SSD存储芯片的技术特征；

5、熟悉机载软件开发要求的优先；

（相关：平台驱动组件、平台软件管理功能设计、平台软件维护功能实现、平台日志服务实现、平台存储服务实现）



软件测试

1、熟悉嵌入式系统的基本架构和原理；

2、对安全编码规范（如MISRA C）有较强的理解，对代码质量有深刻的认识；

3、掌握测试分析和用例设计的基础测试技术知识，掌握功能、性能、可靠性、安全测试、自动化测试的基本知识。

4、掌握Testbed工具，具有使用批处理命令，Python脚本开发测试工具开发能力；

5、熟悉民机适航流程以及相关工具者优先。

（相关：黑盒测试、白盒测试，语句覆盖、条件覆盖、耦合分析、软件测试流程、测试分析、测试用例）



嵌入式linux系统工程师

1、熟练掌握C、C++语言；

2，熟悉linux开发环境，掌握嵌入式linux开发环境搭建，掌握相关工具和方法；

3、熟悉linux下版本管理工具使用和部署；

4、熟悉yocto工具的使用；

5、具有linux内核裁剪相关经验，uboot定制裁剪经验；

6、具有板级支持包适配经验，linux网络驱动、存储驱动等开发适配；

7、具有一定硬件基础，了解电路基本原理；

（相关：嵌入式硬件产品的linux系统移植部署；linux启动优化、系统服务优化）",不限,航空/航天设备,,[],2026-05-16 15:26:40.624254,航空/航天设备,,25000.0,50000.0,37500.0,西安,陕西省,西北地区,,,5.0,1-3年,False,False,2026-05-11,嵌入式开发
嵌入式开发,https://www.liepin.com/a/74686725.shtml,嵌入式软件开发,20-35k·15薪,重庆,经验不限,统招本科,招5人,5月13日更新,苏州德达人才咨询有限公司,,"整车厂或者零部件厂都有需求
嵌入式软件开发，底层或者应用层

汽车座椅舒适零部件和汽车智能座舱安全的设计与研发
嵌入式软件开发、硬件开发、软件测试、系统应用等方向

岗位职责，其中之一
1.负责座椅舒适性系统控制单元的软件构架的设计，包括需求分析、模块分解、接口设计、详细设计等
2.负责MCU底层驱动软件BSW、UDS协议栈、Bootloader、ASW等开发与测试
3.负责软件单元、软硬件集成测试、系统合格性测试及BSW软件规格书编制
4.协助测试工程师进行相关测试和调试工作
5.协助硬件工程师进行硬件电路测试与调试，确保软硬件协同工作正常

任职要求
1. 本科及以上学历，车辆工程、电子信息工程、计算机科学与技术、通信工程、自动化等相关专业
2. 有5年以上汽车行业嵌入式软件开发经验，熟悉基于任务调度的实时操作系统开发
3. 精通C/C++/C#, 嵌入式开发的核心语言，熟悉内存管理、指针操作等
4. 熟悉开发环境：Keil、IAR、Eclipse、VS Code等
5. 熟悉MCU/MPU架构（如ARM Cortex-M/A系列、RISC-V、AVR、STM32等）
6. 熟悉汽车OTA技术，了解AUTOSAR架构和ASPICE开发及管理流程
7. 具备良好的沟通表达能力、学习能力",不限,整车制造,,[],2026-05-16 15:27:10.518907,整车制造,,25000.0,43750.0,34375.0,重庆,重庆市,西南地区,,,5.0,经验不限,False,False,2026-05-13,嵌入式开发
嵌入式开发,https://www.liepin.com/a/75477501.shtml,嵌入式开发/驻场康明斯,15-26k,武汉-蔡甸区,1-3年,学历不限,招1人,5月9日更新,北京中科铭天信息技术有限公司,,"软件电子-嵌入式开发-嵌入式开发主要有几个方向，OS和RTE配置，通讯，诊断，IO抽象层和复杂设备驱动，telematics；



技术方向包括但不限于：： 汽车电子，嵌入式软件开发，AUTOSAR， 通讯，诊断，网络管理，复杂设备驱动开发，电机驱动，车联网/OTA，bootloader，功能安全，网络安全





关键词：UDS/XCP/J1939/CANFD/LIN





福利待遇：

1.免费提供午餐、晚餐； 2.免费停车   3.免费班车  5.全额五险一金

上班时间：周一至周五双休 上午：8:30-11:30  下午：12:30-17:00",英语,汽车零部件及配件,,[],2026-05-16 15:27:19.638022,汽车零部件及配件,,15000.0,26000.0,20500.0,武汉,湖北省,华中地区,,,1.0,1-3年,True,False,2026-05-09,嵌入式开发
嵌入式开发,https://www.liepin.com/a/75393221.shtml,嵌入式软件开发,10-15k,北京,经验不限,学历不限,招1人,5月8日更新,瑞贝斯（合肥）人力资源有限公司,,"岗位职责：
1.负责与芯片/模组商/硬件厂商等合作伙伴共同实现IoT产品的开发；
2.负责IoT协议制定和各个端包括Linux/各类RTOS等的移植实现；
3.负责IoT某些核心模块能力，如网络协议栈等实现；
4.负责IoT传感器网络的开发；
职位要求：
1.精通C/C++语言编程，熟悉嵌入式开发，具有良好的编程风格和文档编制习惯；
2.精通嵌入式操作系统，熟练掌握任务调度／内存回收等实现原理，有freertos、UCOS、RT-Thread、linux等系统开发经验者优先；
3.熟悉主流ARM处理器体系架构，有STM32.NXP等芯片开发经验优先；
4.熟悉各类物联网通讯协议，如：LoRa、NB-IoT、eMTC、WiFi/BLE等，熟悉TCP/IP网络架构，有相关物联网开发经验优先；
5.熟悉RFID、条码、GPS等物联终端设备，熟悉红外、热敏等工业传感器设备及工作原理；
6.乐观开朗、乐于接受挑战，对技术和产品有热情，持续学习，有较好的沟通能力，有团队协作精神。",不限,通信设备,,[],2026-05-16 15:27:24.338673,通信设备,,10000.0,15000.0,12500.0,北京,北京市,华北地区,,,1.0,经验不限,False,False,2026-05-08,嵌入式开发
嵌入式开发,https://www.liepin.com/job/1982359699.shtml,嵌入式软件开发,11-18k,深圳-福田区,1-3年,本科,招1人,5月8日更新,软通动力,https://www.liepin.com/company/7865459/,"岗位描述：车载嵌入式软件开发：负责CAN通讯、网络管理、状态机、UDS诊断、故障管理功能软件开发，功能自测并输出测试报告。
技能/经验要求
1、熟练嵌入式软件开发经验，熟悉C语言语法优先，熟悉英飞凌/TI/ST等芯片外设开发应用优先；
2、了解电力电子和电机控制相关应用，例如PFC整流、逆变、DCDC变换、电机控制等，有车载电子电子和电机控制软件调试经验者优先；
3、有车载行业MCU、OBC、VCU部件CAN通讯、UDS/OBD诊断功能软件开发经验者优先；
4、掌握嵌入式C语言软件开发，熟悉软件架构设计和优化方法。
5、有车企相关汽车软件开发经验或者电动汽车车载三电（电控、电驱、电池）系统开发经验；",,全部行业,,"['高新技术企业', '独角兽', '财富中国500强', '五险一金', '岗位晋升', '技能培训', '管理规范']",2026-05-16 15:27:51.749239,互联网,10000人以上,11000.0,18000.0,14500.0,深圳,广东省,华南地区,10000.0,99999.0,1.0,1-3年,False,False,2026-05-08,嵌入式开发
